paese,isrc,uri,genres,danceability,energy,speechiness,acousticness,instrumentalness,valence,tempo
Lettonia,USUM72401993,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,"['art pop', 'pop']",0.467,0.247,0.0431,0.612,0.000271,0.126,148.101
Lettonia,TCAHL2394072,spotify:track:7qiEoVlFjb3KaytT2zgK1g,[],0.487,0.846,0.049,0.00705,0.285,0.16,130.008
Lettonia,SEUM72301806,spotify:track:5L8C1PZGCpZf8STcN79H5j,"['norwegian pop', 'talentkonkurranse']",0.602,0.851,0.0506,0.042,0,0.342,117.001
Lituania,NL4TG2400001,spotify:track:0uHrMbMv3c78398pIANDqR,[],0.706,0.94,0.168,0.173,0.000349,0.479,160.068
Lituania,DEUM72401182,spotify:track:1EjIXKhNHI00ZLMRpS8iz8,[],0.542,0.77,0.147,0.215,0,0.489,159.818
Lituania,UAEO12300107,spotify:track:7n3Czk07KugPQOWuqCHDmF,"['ukrainian hip hop', 'ukrainian pop', 'ukrainian rock']",0.694,0.651,0.0342,0.321,0,0.251,114.037
Lituania,UKU932431069,spotify:track:1nuYw5614RF5tm7Byrigw5,[],0.763,0.954,0.0571,0.429,0.000472,0.319,139.999
Lituania,AT2DY2400003,spotify:track:5TswDbxMnxptgFTf6ZxvXQ,[],0.587,0.872,0.0342,0.00218,0.000937,0.577,128.037
Lituania,QZK6F2499703,spotify:track:5AhgANntiBospadlrAKcxz,['lithuanian pop'],0.677,0.522,0.044,0.347,0,0.572,164.011
Lituania,QZJ842400387,spotify:track:2GxrNKugF82CnoRFbQfzPf,[],0.599,0.946,0.0447,0.000938,0.0106,0.747,151.647
Lituania,QM24S2402528,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,['chill abstract hip hop'],0.849,0.699,0.0436,0.0982,0.000215,0.927,138.003
Lituania,USUM72401988,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,"['art pop', 'pop']",0.7,0.425,0.0529,0.144,0.879,0.521,110.015
Lituania,USUM72401991,spotify:track:629DixmZGHc7ILtEntuiWE,"['art pop', 'pop']",0.893,0.4,0.0643,0.0452,0.0823,0.945,124.987
Lituania,SEUM72301806,spotify:track:5L8C1PZGCpZf8STcN79H5j,"['norwegian pop', 'talentkonkurranse']",0.602,0.851,0.0506,0.042,0,0.342,117.001
Lituania,FRDZ22300550,spotify:track:4BVcVEp6Df9VQN5qFwxDn3,['french pop'],0.505,0.357,0.0332,0.155,0,0.211,141.948
Lituania,DE1FB2300037,spotify:track:7b8Z1GU2plJy3aASZTiolF,['german hip hop'],0.786,0.98,0.116,0.0161,0.000228,0.899,161.017
Lituania,TCAHL2394072,spotify:track:7qiEoVlFjb3KaytT2zgK1g,[],0.487,0.846,0.049,0.00705,0.285,0.16,130.008
Lituania,USUM72403305,spotify:track:2qSkIjg1o9h3YT9RAgYN75,['pop'],0.701,0.76,0.0285,0.107,6.54e-05,0.69,103.969
Lituania,QZES72382280,spotify:track:0hcY1gJD8yQWdgi2oGVZCG,['lithuanian pop'],0.836,0.613,0.033,0.292,9.78e-06,0.905,109.939
Lituania,DEE862400427,spotify:track:48lxT5qJF0yYyf2z4wB4xW,[],0.788,0.936,0.301,0.0229,1.3e-06,0.844,151.019
Lituania,ITJG42400001,spotify:track:49R1F3rIdSzuPk7AcHi6d1,['italian pop'],0.68,0.871,0.0851,0.131,4.85e-05,0.677,112.094
Lituania,USUG12400910,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.898,0.472,0.0776,0.0107,0,0.214,101.061
Lituania,IEACJ2300335,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,"['irish singer-songwriter', 'modern rock', 'pov: indie']",0.741,0.62,0.0412,0.0295,0.000809,0.934,117.038
Lituania,USUM72401994,spotify:track:6dOtVTDdiauQNBQEDOtlAB,"['art pop', 'pop']",0.747,0.507,0.0358,0.2,0.0608,0.438,104.978
Lituania,NLG661800442,spotify:track:4hFLAgCvQdngAtIhb3KaVI,[],0.8,0.828,0.194,0.0527,0.0181,0.811,74.994
Lituania,USUM72401996,spotify:track:2prqm9sPLj10B4Wg0wE5x9,"['art pop', 'pop']",0.349,0.337,0.0407,0.29,0.172,0.0365,142.01
Lituania,BGA472319733,spotify:track:6CiKfOUAxxTxhdeXyxd6Lw,"['lithuanian edm', 'lithuanian pop']",0.826,0.703,0.0398,0.00102,0.0165,0.824,128.001
Lituania,USUM72401993,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,"['art pop', 'pop']",0.467,0.247,0.0431,0.612,0.000271,0.126,148.101
Lussemburgo,FRDZ22300550,spotify:track:4BVcVEp6Df9VQN5qFwxDn3,['french pop'],0.505,0.357,0.0332,0.155,0,0.211,141.948
Lussemburgo,QZL382406049,spotify:track:6XjDF6nds4DE2BBbagZol6,['reggaeton chileno'],0.791,0.499,0.0509,0.446,2.41e-05,0.669,99.986
Lussemburgo,USWB12307016,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,['singer-songwriter pop'],0.472,0.471,0.0603,0.151,0,0.219,105.029
Lussemburgo,QZJ842400387,spotify:track:2GxrNKugF82CnoRFbQfzPf,[],0.599,0.946,0.0447,0.000938,0.0106,0.747,151.647
Lussemburgo,USUM72401988,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,"['art pop', 'pop']",0.7,0.425,0.0529,0.144,0.879,0.521,110.015
Lussemburgo,USWB12302315,spotify:track:17phhZDn6oGtzMe56NuWvj,[],0.561,0.604,0.0337,0.199,1.9e-05,0.242,159.92
Lussemburgo,USUM72401991,spotify:track:629DixmZGHc7ILtEntuiWE,"['art pop', 'pop']",0.893,0.4,0.0643,0.0452,0.0823,0.945,124.987
Lussemburgo,NL4TG2400001,spotify:track:0uHrMbMv3c78398pIANDqR,[],0.706,0.94,0.168,0.173,0.000349,0.479,160.068
Lussemburgo,DEUM72401182,spotify:track:1EjIXKhNHI00ZLMRpS8iz8,[],0.542,0.77,0.147,0.215,0,0.489,159.818
Lussemburgo,QM24S2402528,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,['chill abstract hip hop'],0.849,0.699,0.0436,0.0982,0.000215,0.927,138.003
Lussemburgo,USUM72403305,spotify:track:2qSkIjg1o9h3YT9RAgYN75,['pop'],0.701,0.76,0.0285,0.107,6.54e-05,0.69,103.969
Lussemburgo,IEACJ2300335,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,"['irish singer-songwriter', 'modern rock', 'pov: indie']",0.741,0.62,0.0412,0.0295,0.000809,0.934,117.038
Lussemburgo,USUG12400910,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.898,0.472,0.0776,0.0107,0,0.214,101.061
Lussemburgo,QZGLS2485890,spotify:track:0bjzWYUBUgjvHwofqda2q1,[],0.715,0.862,0.0417,0.308,3.51e-05,0.48,112.041
Lussemburgo,QMBZ92393247,spotify:track:1eldTykrnkEBLX41bk5eMw,[],0.793,0.583,0.247,0.106,1.07e-05,0.97,126.036
Lussemburgo,USRE12400063,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"['alternative metal', 'nu metal', 'rap metal', 'rock']",0.68,0.721,0.188,0.123,0,0.244,125.963
Lussemburgo,USUM72401995,spotify:track:1CsMKhwEmNnmvHUuO5nryA,"['art pop', 'pop']",0.251,0.252,0.0375,0.693,0.00706,0.0395,69.988
Lussemburgo,NLZ542301810,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,[],0.875,0.518,0.0551,0.0638,0.00995,0.37,126.089
Lussemburgo,USUM72401994,spotify:track:6dOtVTDdiauQNBQEDOtlAB,"['art pop', 'pop']",0.747,0.507,0.0358,0.2,0.0608,0.438,104.978
Lussemburgo,USUM72401996,spotify:track:2prqm9sPLj10B4Wg0wE5x9,"['art pop', 'pop']",0.349,0.337,0.0407,0.29,0.172,0.0365,142.01
Lussemburgo,DEE862400427,spotify:track:48lxT5qJF0yYyf2z4wB4xW,[],0.788,0.936,0.301,0.0229,1.3e-06,0.844,151.019
Lussemburgo,USUM72401993,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,"['art pop', 'pop']",0.467,0.247,0.0431,0.612,0.000271,0.126,148.101
Lussemburgo,TCAGM2208561,spotify:track:2HafqoJbgXdtjwCOvNEF14,[],0.537,0.421,0.0285,0.827,0,0.524,98.224
Lussemburgo,QM24S2400638,spotify:track:5uQ7de4EWjb3rkcFxyEOpu,['singer-songwriter pop'],0.646,0.668,0.0282,0.491,0,0.64,90.969
Lussemburgo,USSM12401302,spotify:track:7wLShogStyDeZvL0a6daN5,"['pop', 'r&b']",0.727,0.711,0.078,0.582,0,0.375,110.012
Malesia,GBARL2202513,spotify:track:6EIMUjQ7Q8Zr2VtIUik4He,['singer-songwriter pop'],0.614,0.493,0.0314,0.0676,0,0.176,94.784
Malesia,MYUM72300745,spotify:track:7BgFlmOxrL7M1jVGoxqy37,['malaysian pop'],0.449,0.496,0.0292,0.72,0,0.389,133.845
Malesia,USUM72317276,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,['pop'],0.645,0.646,0.0427,0.0615,3.04e-05,0.295,115.842
Malesia,USUM72403305,spotify:track:2qSkIjg1o9h3YT9RAgYN75,['pop'],0.701,0.76,0.0285,0.107,6.54e-05,0.69,103.969
Malesia,USA2P2413259,spotify:track:1aKvZDoLGkNMxoRYgkckZG,['5th gen k-pop'],0.797,0.668,0.0687,0.257,0,0.69,131.067
Malesia,GBKPL2205058,spotify:track:3qhlB30KknSejmIvZZLjOD,"['pov: indie', 'psychedelic pop']",0.689,0.454,0.0584,0.0351,0.00259,0.912,159.982
Malesia,USRC12400216,spotify:track:1bjeWoagtHmUKputLVyDxQ,"['pop', 'r&b', 'rap']",0.411,0.619,0.0368,0.62,0,0.337,177.937
Malesia,DGA052306119,spotify:track:7F4tV8SiUy6itZTdAzdafO,['indonesian r&b'],0.509,0.359,0.0279,0.879,0.0289,0.329,155.799
Malesia,USUG12303881,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.264,0.64,0.0442,0.0393,2.31e-06,0.19,84.828
Malesia,KRA402400016,spotify:track:1njlnn8ZKHI77Pe9szIONR,['5th gen k-pop'],0.774,0.728,0.169,0.113,0,0.461,140.041
Malesia,QM24S2402528,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,['chill abstract hip hop'],0.849,0.699,0.0436,0.0982,0.000215,0.927,138.003
Malesia,USA2P2421932,spotify:track:1SS0WlKhJewviwEDZ6dWj0,"['k-pop', 'korean r&b']",0.875,0.782,0.078,0.151,0,0.906,108.038
Malesia,USRC12204598,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,"['pop', 'r&b', 'rap']",0.358,0.284,0.0285,0.805,0,0.276,99.796
Malesia,USUG12401028,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,['pop'],0.504,0.386,0.0308,0.502,1.53e-05,0.281,192.004
Malesia,USUM72317270,spotify:track:2o1pb13quMReXZqE7jWsgq,['pop'],0.506,0.362,0.0416,0.67,0,0.385,84.726
Malesia,QZZNV2400046,spotify:track:6XKEElbr3cWmnUw6a5HRBV,['indonesian pop'],0.44,0.389,0.0368,0.795,1.91e-05,0.176,116.839
Malesia,USRC12204584,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,"['pop', 'r&b', 'rap']",0.644,0.735,0.0391,0.0521,0.144,0.418,88.98
Malesia,USJ5G2335007,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,"['brooklyn indie', 'pov: indie']",0.504,0.308,0.0321,0.868,0.135,0.121,113.95
Malesia,USA2P2330093,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,['k-pop'],0.79,0.831,0.044,0.312,0,0.872,124.987
Malesia,GBHMU1400165,spotify:track:5O2P9iiztwhomNh8xkR9lJ,"['boy band', 'pop', 'post-teen pop', 'talent show']",0.672,0.52,0.0353,0.859,0,0.37,120.001
Malesia,IDUM72200281,spotify:track:26cvTWJq2E1QqN4jyH2OTU,['indonesian pop'],0.506,0.438,0.0268,0.759,8.64e-06,0.178,129.538
Malesia,GBMJG1911043,spotify:track:0QzuaeCEEOV40Pn7IvKEny,['nyc pop'],0.656,0.436,0.0744,0.845,0,0.196,109.239
Malesia,KRA302400090,spotify:track:351KkakA2YtGEXqSEIIasy,['k-pop girl group'],0.744,0.747,0.0824,0.00691,2.03e-06,0.368,120.077
Malesia,MYVM12400005,spotify:track:6PGx1glZXYFGVppfHlCQqc,['malaysian pop'],0.497,0.438,0.187,0.704,0,0.386,90.219
Malesia,USRC12204591,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,"['pop', 'r&b', 'rap']",0.559,0.551,0.132,0.141,0,0.392,143.008
Marocco,QZK6Q2480817,spotify:track:2HfjQWIHWBmEp2LocJsp11,"['arabic hip hop', 'moroccan pop', 'rap maroc']",0.745,0.61,0.122,0.0867,0,0.798,91.475
Marocco,FRIDO2410334,spotify:track:7B0k8YTfKzj9BGVaLYXtub,['rap maroc'],0.671,0.718,0.118,0.538,0,0.792,133.975
Marocco,BEIY42300020,spotify:track:0YZ2ANy2Hhf21koqFpph5F,"['arabic hip hop', 'rap maroc']",0.703,0.636,0.0621,0.0753,0,0.319,125.919
Marocco,QZES92291305,spotify:track:4JaAz4mEXpAdO8CKjCDjVx,['rap maroc'],0.624,0.405,0.0345,0.403,0.0314,0.411,149.927
Marocco,aea142401338,spotify:track:3VoiH20aQU7IbbgVidWE5P,"['arab pop', 'moroccan pop', 'rif', 'shaabi']",0.482,0.713,0.204,0.584,0,0.768,90.009
Marocco,FRK9V2400040,spotify:track:4p7xoPQH7WpffmIEm5artb,"['arabic hip hop', 'rap maroc']",0.594,0.465,0.204,0.109,0,0.349,178.003
Marocco,FRIDO2410385,spotify:track:1GxUG5xWcY2R9hQ3NcE5ya,['rap maroc'],0.802,0.694,0.0473,0.398,0,0.783,121.006
Marocco,AEUM72400082,spotify:track:20CeXYgWoJdheBiI89QgcK,"['arabic hip hop', 'north moroccan rap', 'rap maroc']",0.782,0.416,0.513,0.549,1.15e-06,0.404,141.984
Marocco,QZL382406049,spotify:track:6XjDF6nds4DE2BBbagZol6,['reggaeton chileno'],0.791,0.499,0.0509,0.446,2.41e-05,0.669,99.986
Marocco,BEIY42300010,spotify:track:62OmBF30kfTb0XLbGZPeTS,"['arabic hip hop', 'rap maroc']",0.683,0.643,0.386,0.577,0,0.591,199.503
Marocco,BEIY42300008,spotify:track:2oMCQhVDHhzKEHk5rN6T1E,"['arabic hip hop', 'rap maroc']",0.598,0.564,0.152,0.686,0,0.212,95.971
Marocco,LBA0H2006834,spotify:track:4knNlB73rkLODZU03Xjx7x,['rap maroc'],0.556,0.394,0.264,0.196,0,0.466,136.955
Marocco,FR8FB2407800,spotify:track:2fFTn0f94EopgZyfSGQuyK,"['french hip hop', 'french pop', 'r&b francais', 'rap conscient']",0.823,0.691,0.197,0.0774,1.73e-06,0.707,119.96
Marocco,BEIY42300009,spotify:track:01GVrWU4CZgZyHFMShuQb1,"['arabic hip hop', 'rap maroc']",0.626,0.513,0.0941,0.453,0.00124,0.41,160.028
Marocco,FRIDO2410383,spotify:track:3pkKb7bj2eVQjNaHOGzYSf,['rap maroc'],0.732,0.652,0.278,0.154,0,0.561,164.914
Marocco,QZZ662351558,spotify:track:0yvcSDx1WMdxnUHhqG7PEh,['rai'],0.715,0.915,0.0382,0.706,0,0.902,105.028
Marocco,USUG12400910,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.898,0.472,0.0776,0.0107,0,0.214,101.061
Marocco,LBA0H2007936,spotify:track:6MZ3lIqUARBkZEDERr6tlF,"['moroccan pop', 'trap maroc']",0.449,0.606,0.135,0.569,0.00238,0.667,137.02
Marocco,DGA0M2330144,spotify:track:0Fyqe4e5VjCaFjNSNYWa25,"['french hip hop', 'french pop', 'r&b francais', 'rap conscient']",0.793,0.68,0.0724,0.216,0.000723,0.454,100.893
Marocco,BEIY42300011,spotify:track:1wrvsIADrnhWKBCw27UxZ9,"['arabic hip hop', 'rap maroc']",0.684,0.556,0.0518,0.337,5.01e-06,0.373,86.041
Marocco,DGA0Q2392491,spotify:track:7wwQoJtPLBVeMIZlW11cp6,"['french hip hop', 'pop urbaine', 'rap marseille']",0.619,0.501,0.174,0.662,0.000808,0.623,97.419
Marocco,QZK6G2406461,spotify:track:0YQn9vYwK184bhCyEAtbyu,"['moroccan pop', 'rap maroc']",0.523,0.624,0.166,0.508,0.000302,0.701,130.035
Marocco,FRX282362266,spotify:track:0RNLOJuaBDGzg7oS4qS8OT,['rap maroc'],0.733,0.758,0.0452,0.785,0.000697,0.819,107.01
Marocco,FR8FB2406700,spotify:track:076HUj0TPUnBidZdy9PEyx,[],0.434,0.365,0.041,0.498,0,0.223,93.733
Marocco,USA2P2339030,spotify:track:2N0SPREDYqILVEFSsWF5N5,"['j-division', 'korean ost']",0.633,0.607,0.0532,0.183,1.38e-06,0.363,74.029
Messico,QZ9QQ2400185,spotify:track:5LhI8m7n8xlQmNe3b7Rwis,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",0.732,0.873,0.0321,0.0449,0.000803,0.662,128.029
Messico,US3DF2417042,spotify:track:1C84d9abZVKWHT2YYpoean,"['corrido', 'corridos tumbados', 'norteno', 'sad sierreno', 'sierreno']",0.786,0.786,0.0512,0.445,2.12e-06,0.611,100.123
Messico,QZ9QQ2400324,spotify:track:6Bcy1jJFcIAuAzJMtfpImi,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",0.62,0.565,0.0304,0.254,0,0.73,171.024
Messico,QZL382406049,spotify:track:6XjDF6nds4DE2BBbagZol6,['reggaeton chileno'],0.791,0.499,0.0509,0.446,2.41e-05,0.669,99.986
Messico,USA2P2414894,spotify:track:0dEAiKNbHt4mrjjoiL0loc,['sad sierreno'],0.834,0.763,0.0835,0.0354,2.33e-06,0.633,134.844
Messico,QZ7HP2300092,spotify:track:51qYdMBxt9mFbtZBzq1Yfi,"['banda', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",0.792,0.516,0.027,0.197,0,0.916,108.939
Messico,QZ9QQ2400125,spotify:track:3FqUPvubYeRCMsdJ02QyZR,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",0.76,0.747,0.0282,0.0675,2.73e-06,0.884,128.912
Messico,QZ9QQ2300978,spotify:track:1xgWArLVFD1AKsLzftZYc2,"['corrido', 'corridos tumbados', 'sierreno']",0.76,0.711,0.0646,0.0812,0,0.798,128.134
Messico,UYB282401008,spotify:track:61OsemtnuPJ5R0LMEkw60S,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",0.774,0.736,0.0452,0.0933,0,0.685,135.788
Messico,QM6N22400640,spotify:track:1uxiaf3DUS4vpOqNGu4MzL,"['corridos tumbados', 'sad sierreno']",0.737,0.726,0.0538,0.689,0,0.889,127.926
Messico,MXF152301940,spotify:track:0163eXbLwh5dFhKa73n9wG,"['latin arena pop', 'latin pop', 'mexican pop']",0.714,0.537,0.0429,0.233,0,0.375,123.949
Messico,UYB282401007,spotify:track:2DbV9TSdeGr5FobCFDRzvq,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",0.671,0.8,0.0695,0.0595,0,0.761,166.9
Messico,UYB282476008,spotify:track:75qepWUT3FEyPyXQMMMVZm,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol', 'urbano latino']",0.764,0.668,0.101,0.143,3.46e-06,0.548,148.055
Messico,USA2P2357356,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,['sad sierreno'],0.751,0.819,0.0409,0.255,0,0.697,131.842
Messico,QZNJV2414655,spotify:track:22jhscHs2DoVqKG5vKJytQ,"['corrido', 'corridos tumbados', 'norteno', 'sad sierreno', 'sierreno']",0.937,0.779,0.329,0.22,6.85e-05,0.95,128.028
Messico,QZ9QQ2300724,spotify:track:6RcAHyC5sAUIbPTkhOQwd8,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",0.728,0.589,0.0376,0.424,7.78e-06,0.767,77.475
Messico,USDXS2303230,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",0.808,0.944,0.0408,0.183,1.11e-06,0.937,124.934
Messico,QZ7HP2300102,spotify:track:29vIEdxgMT9H1fnBMecWjA,"['banda', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",0.702,0.836,0.0658,0.204,0,0.63,117.897
Messico,USA2P2415440,spotify:track:4L1iecYPJR1qc9tz5Zjkw9,"['corrido', 'sierreno']",0.777,0.535,0.0559,0.0661,1.16e-05,0.702,132.272
Messico,USSD12400112,spotify:track:5bi0gh89wRuH2OgjdAKFsb,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",0.725,0.709,0.129,0.321,0.000189,0.648,99.993
Messico,QM4TX2458976,spotify:track:7EWtB4NKYY3NqBl31PVip9,"['corridos tumbados', 'sad sierreno']",0.717,0.704,0.0695,0.57,1.12e-06,0.717,131.997
Messico,QZ9QQ2300720,spotify:track:6YOfGIE6iFxC7G8OlGGvzW,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",0.761,0.658,0.0429,0.292,1.55e-06,0.895,125.036
Messico,USA2P2339944,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,['sad sierreno'],0.778,0.835,0.0767,0.152,0,0.666,140.082
Messico,QZ9QQ2300812,spotify:track:127UT7AiWflJwjXWUBBVTQ,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",0.684,0.509,0.0397,0.076,0,0.796,99.24
Messico,DGA062382895,spotify:track:0O3U5iwTbiXCREMkvotJuN,['musica chihuahuense'],0.616,0.834,0.0664,0.06,0,0.746,151.701
Nicaragua,QZK6J2468536,spotify:track:4NBs4lK7FZwYTxLFGH54Qx,[],0.557,0.626,0.264,0.242,1.38e-05,0.185,134.427
Nicaragua,USB271010155,spotify:track:3KZCP2StVGdWkOKyRZNWA4,"['reggaeton', 'trap latino', 'urbano latino']",0.841,0.774,0.0421,0.117,2.66e-06,0.494,95.006
Nicaragua,USUM72318216,spotify:track:7bywjHOc0wSjGGbj04XbVi,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.774,0.86,0.13,0.131,0,0.446,100.019
Nicaragua,USSD12400112,spotify:track:5bi0gh89wRuH2OgjdAKFsb,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",0.725,0.709,0.129,0.321,0.000189,0.648,99.993
Nicaragua,QZL382406049,spotify:track:6XjDF6nds4DE2BBbagZol6,['reggaeton chileno'],0.791,0.499,0.0509,0.446,2.41e-05,0.669,99.986
Nicaragua,US3DF2417042,spotify:track:1C84d9abZVKWHT2YYpoean,"['corrido', 'corridos tumbados', 'norteno', 'sad sierreno', 'sierreno']",0.786,0.786,0.0512,0.445,2.12e-06,0.611,100.123
Nicaragua,USA2P2357356,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,['sad sierreno'],0.751,0.819,0.0409,0.255,0,0.697,131.842
Nicaragua,QZ9QQ2400185,spotify:track:5LhI8m7n8xlQmNe3b7Rwis,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",0.732,0.873,0.0321,0.0449,0.000803,0.662,128.029
Nicaragua,USSD12300400,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.909,0.762,0.0643,0.434,0,0.843,101.987
Nicaragua,DGA062382895,spotify:track:0O3U5iwTbiXCREMkvotJuN,['musica chihuahuense'],0.616,0.834,0.0664,0.06,0,0.746,151.701
Nicaragua,USWL12401327,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"['reggaeton', 'trap latino', 'urbano latino']",0.786,0.854,0.0741,0.169,2.39e-05,0.522,117.994
Nicaragua,QMFME2364199,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"['reggaeton', 'trap latino', 'urbano latino']",0.911,0.778,0.262,0.0887,2.16e-05,0.345,96.057
Nicaragua,USDXS2303230,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",0.808,0.944,0.0408,0.183,1.11e-06,0.937,124.934
Nicaragua,QZDYA1800087,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.835,0.679,0.0364,0.583,1.98e-06,0.85,124.98
Nicaragua,QZHNA2429530,spotify:track:5jFA0f4ZDGLbQP4nxzL8D4,['dembow dominicano'],0.845,0.583,0.287,0.00204,0.000459,0.903,145.078
Nicaragua,USUG12303881,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.264,0.64,0.0442,0.0393,2.31e-06,0.19,84.828
Nicaragua,QZQMB2104890,spotify:track:3fJHbMUnzceimOnNjp63fF,"['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']",0.536,0.396,0.0687,0.604,6.97e-05,0.491,157.846
Nicaragua,USUM72222552,spotify:track:505v13epFXodT9fVAJ6h8k,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.912,0.7,0.068,0.163,0,0.535,106.981
Nicaragua,USA2P2251865,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,['k-pop'],0.629,0.733,0.0419,0.0025,0,0.362,120.001
Nicaragua,USUG12305257,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.841,0.738,0.307,0.52,0,0.484,169.918
Nicaragua,US83W0601254,spotify:track:27ze5t5tIDPlVits0KRbxT,"['bachata', 'bachata dominicana', 'latin hip hop', 'latin pop', 'tropical', 'urbano latino']",0.779,0.589,0.0345,0.332,0,0.894,128.044
Nicaragua,USUM71911618,spotify:track:0fea68AdmYNygeTGI4RC18,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.756,0.646,0.319,0.152,1.81e-05,0.429,176.088
Nicaragua,USA2P2339944,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,['sad sierreno'],0.778,0.835,0.0767,0.152,0,0.666,140.082
Nicaragua,QZ7HP2300092,spotify:track:51qYdMBxt9mFbtZBzq1Yfi,"['banda', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",0.792,0.516,0.027,0.197,0,0.916,108.939
Nicaragua,QZ9QQ2400125,spotify:track:3FqUPvubYeRCMsdJ02QyZR,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",0.76,0.747,0.0282,0.0675,2.73e-06,0.884,128.912
Nigeria,ZA56E2416068,spotify:track:6cyXHTix4NQ069gKJEYv41,['amapiano'],0.813,0.552,0.0426,0.0639,0.00667,0.517,112.022
Nigeria,USA2P2421618,spotify:track:1Ss5QjczHsdYkvNsiBmoqS,[],0.554,0.685,0.218,0.356,0,0.432,198.186
Nigeria,USUG12402798,spotify:track:6HTjqv0AsiZ34fOMcGCbSX,['afrobeats'],0.694,0.672,0.127,0.307,0,0.804,96.003
Nigeria,QZWA32200550,spotify:track:4cpxSBb2TRx8WJhQM1Jdpk,"['afrobeats', 'nigerian pop']",0.8,0.663,0.164,0.453,0,0.863,109.979
